,fs,Bm,D,pred_val_y,y_val,prediction error
69,90000.0,0.0594,0.4,34.73227,33.048871100000014,5.093663205668046
70,270000.0,0.0651,0.10000000000000003,388.32288,399.478312,2.7925010415678124
71,150000.0,0.0109,0.10000000000000003,11.001236,1.738650000000007,532.745863854946
72,490000.0,0.024,0.4,24.432465,41.023171899999994,40.44228306098052
73,370000.0,0.0668,0.4,319.0878,309.085469,3.2361049209549337
74,110000.0,0.2104,0.4,785.06793,818.788375,4.118334346294758
75,120000.0,0.012299999999999998,0.9,-14.035843,1.3123700000000156,1169.503485717263
76,270000.0,0.010000000000000002,0.9,15.617203,5.118159999999989,205.13314860788049
77,280000.0,0.0271,0.4,28.698425,19.024429700000013,50.850384192955495
78,130000.0,0.1493,0.4,425.5351,453.565531,6.180018954120274
79,150000.0,0.067,0.4,94.4666,78.73659380000001,19.97801016221021
80,70000.0,0.027199999999999995,0.10000000000000003,11.803467,5.226249999999993,125.84963973929712
81,360000.0,0.0937,0.4,678.3488,677.060938,0.19021595334876423
82,340000.0,0.0506,0.10000000000000003,358.41565,346.625344,3.4014550921188604
83,80000.0,0.0669,0.4,29.234146,38.801359399999996,24.656902309035942
84,230000.0,0.0811,0.10000000000000003,493.59198,514.767188,4.11355045798515
85,120000.0,0.0848,0.9,190.40952,182.831812,4.14463068432498
86,180000.0,0.016800000000000002,0.10000000000000003,25.255295,7.01419999999996,260.0595192581454
87,90000.0,0.1048,0.10000000000000003,272.87167,203.17575,34.3032687631198
88,400000.0,0.019800000000000005,0.9,77.14116,55.46748049999999,39.074568309655234
89,450000.0,0.020499999999999997,0.9,95.04248,75.8261875,25.342554600612086
90,440000.0,0.0399,0.9,338.3477,316.405219,6.93492599045218
91,100000.0,0.0304,0.9,14.990585,10.241849599999995,46.36599747713973
92,330000.0,0.0162,0.9,35.81584,23.089320300000026,55.11864883612294
93,410000.0,0.0378,0.4,84.195496,88.91385160000002,5.306660221804253
94,280000.0,0.0426,0.4,47.95047,59.95180000000002,20.01829808162039
95,120000.0,0.0383,0.9,40.419617,24.647169899999994,63.99293250791751
96,110000.0,0.0844,0.4,123.8295,97.3599922,27.18725165532176
97,450000.0,0.028700000000000003,0.9,170.96869,158.22170300000002,8.056408016821642
98,500000.0,0.0121,0.10000000000000003,35.885727,33.99953909999999,5.547686464699591
99,250000.0,0.0746,0.10000000000000003,460.67902,476.968312,3.4151736031300075
100,220000.0,0.234,0.4,2614.9924,2612.66025,0.08926463517884098
101,80000.0,0.2323,0.10000000000000003,868.66986,1115.4095,22.12099136327566
102,300000.0,0.0573,0.10000000000000003,339.91132,367.457031,7.496309162208199
103,250000.0,0.1668,0.4,1385.2537,1449.3625,4.423243866915624
104,200000.0,0.0666,0.10000000000000003,268.68033,249.058234,7.878516624003938
105,320000.0,0.0206,0.10000000000000003,36.377686,40.08992190000001,9.259774469964748
106,430000.0,0.028399999999999998,0.10000000000000003,147.541,153.95318799999998,4.16502426295261
107,140000.0,0.0924,0.10000000000000003,324.17435,304.431875,6.485021295430426
108,130000.0,0.0377,0.10000000000000003,45.186905,27.997179700000004,61.39806005969436
109,340000.0,0.0673,0.4,283.2033,269.605719,5.04350914954765
110,110000.0,0.0543,0.9,72.26404,52.52080000000001,37.59127447780211
111,170000.0,0.015300000000000001,0.10000000000000003,20.846878,4.655030000000011,347.8355252653101
112,420000.0,0.0177,0.10000000000000003,48.36293,54.78360000000001,11.720058013983097
113,190000.0,0.0334,0.10000000000000003,49.4606,42.95032810000001,15.157680964585266
114,130000.0,0.1203,0.9,466.3181,482.44175,3.3420894368335685
115,280000.0,0.0304,0.4,35.108124,25.232570299999992,39.13811935083318
116,220000.0,0.0758,0.9,343.24448,385.104,10.869667331848179
117,170000.0,0.020999999999999998,0.4,8.332962,4.60972000000001,80.76937506253729
118,90000.0,0.2098,0.4,598.5441,638.007062,6.185344321789226
119,190000.0,0.1064,0.4,335.711,330.296875,1.639168864421212
120,300000.0,0.0434,0.9,197.1992,182.365547,8.134023523210196
121,410000.0,0.0319,0.9,155.28511,163.492016,5.019759207304162
122,310000.0,0.0191,0.4,13.519287,9.281679999999994,45.65560447435171
123,260000.0,0.0777,0.9,582.2887,530.771938,9.706006403274193
124,360000.0,0.012900000000000002,0.10000000000000003,32.485886,19.72426949999999,64.70006972941229
125,80000.0,0.0474,0.10000000000000003,35.95598,25.109330100000022,43.19768090330158
126,160000.0,0.013900000000000003,0.9,5.773834,3.40555999999998,69.54140371967192
127,350000.0,0.0582,0.10000000000000003,504.53412,503.206562,0.26381942379036993
128,70000.0,0.1051,0.10000000000000003,226.43495,147.970844,53.02673530890083
129,370000.0,0.013199999999999996,0.10000000000000003,30.807434,21.16447070000001,45.562034216292666
130,180000.0,0.0308,0.9,53.359985,30.919609399999956,72.57651822588217
131,240000.0,0.038,0.4,30.541275,34.245441400000004,10.816523963933902
132,110000.0,0.1335,0.4,306.6243,284.700562,7.700629721870073
133,250000.0,0.085,0.4,310.98083,285.86440600000003,8.786133717164308
134,100000.0,0.0381,0.10000000000000003,39.770493,19.238460900000007,106.72387859109313
135,420000.0,0.0535,0.4,225.02316,220.168078,2.2051720148989387
136,200000.0,0.0676,0.4,126.19066,115.909594,8.869899560976757
137,350000.0,0.0935,0.4,648.62195,635.7985,2.016904450417469
138,190000.0,0.021399999999999995,0.4,12.033203,5.486200000000025,119.3358449382076
139,500000.0,0.0109,0.9,48.770798,26.80080000000001,81.9751564486589
140,130000.0,0.1681,0.4,559.0129,601.293875,7.031669261894811
141,120000.0,0.0657,0.10000000000000003,128.13649,99.4524922,28.841909371642743
142,390000.0,0.019999999999999997,0.10000000000000003,59.99362,61.98632810000001,3.214751276464355
143,300000.0,0.0259,0.10000000000000003,50.238037,58.43628910000001,14.029385022371327
144,160000.0,0.0121,0.10000000000000003,15.189194,2.326779999999985,552.7988776586542
145,410000.0,0.04,0.9,284.51532,266.257125,6.857354455479371
146,220000.0,0.0384,0.9,88.358505,74.72975779999999,18.237376716111143
147,60000.0,0.0428,0.10000000000000003,20.116669,12.86510000000004,56.366205479722744
148,50000.0,0.2912,0.9,1494.0588,918.836188,62.603395186544944
149,190000.0,0.014199999999999997,0.9,-4.9164734,5.073229999999967,196.91012212479833
150,190000.0,0.019200000000000002,0.10000000000000003,30.325119,10.935120099999978,177.31857301278978
151,160000.0,0.0667,0.10000000000000003,191.81189,166.590688,15.139622719150724
152,380000.0,0.010799999999999997,0.10000000000000003,20.021423,14.575330100000002,37.36514509433819
153,190000.0,0.0489,0.9,110.123474,99.3169531,10.880842276960411
154,90000.0,0.1875,0.9,639.2498,787.824062,18.858810268918745
155,500000.0,0.0478,0.4,242.13893,231.543734,4.575894623179076
156,240000.0,0.0341,0.9,89.18321,66.41478909999998,34.28215836986444
157,440000.0,0.0747,0.4,549.5925,553.030062,0.62158152681491
158,370000.0,0.012200000000000003,0.4,-7.8829803,4.5416099999999915,273.5723751418484
159,410000.0,0.010599999999999998,0.10000000000000003,12.288559,16.72403909999997,26.52158437036326
160,350000.0,0.0242,0.4,19.231018,20.858720699999964,7.803463390704093
161,400000.0,0.012200000000000003,0.4,3.2635193,5.219439999999992,37.473765631765474
162,310000.0,0.1053,0.4,692.39,692.2385,0.021887636766440385
163,230000.0,0.011200000000000002,0.9,3.5989685,4.347700000000003,17.22132378362416
164,50000.0,0.2341,0.4,470.73578,417.930094,12.63505202585238
165,440000.0,0.013600000000000001,0.4,12.582352,8.241730000000018,52.66639024295002
166,240000.0,0.014900000000000004,0.4,-3.1105042,3.1828899999999862,197.72578224163067
167,450000.0,0.0412,0.10000000000000003,381.2973,377.654406,0.9646110804526813
168,70000.0,0.0385,0.9,16.172226,11.354289999999992,42.43273645598667
169,320000.0,0.0359,0.10000000000000003,131.85623,139.50210900000002,5.480832774038486
170,180000.0,0.0342,0.4,28.07457,17.735619100000008,58.29483901212349
171,190000.0,0.022200000000000004,0.9,21.874207,14.784089799999975,47.95774943797207
172,220000.0,0.0264,0.10000000000000003,41.73491,32.18849019999999,29.65786465379852
173,500000.0,0.0332,0.10000000000000003,319.2589,277.571375,15.018672632512093
174,240000.0,0.0194,0.4,2.817047,6.190919999999977,54.49711643599602
175,180000.0,0.262,0.4,2637.6228,2588.908,1.8816737688004015
176,300000.0,0.0638,0.10000000000000003,416.30704,477.39437499999997,12.795990243178785
177,100000.0,0.0944,0.10000000000000003,236.46477,186.675953,26.67125232571048
178,290000.0,0.018999999999999996,0.10000000000000003,28.82463,25.837880899999988,11.559577385097016
179,350000.0,0.0114,0.9,11.356888,12.186969699999963,6.811224636237122
180,350000.0,0.019999999999999997,0.9,64.85986,42.01471089999998,54.37417488275524
181,470000.0,0.0378,0.4,101.428085,114.843141,11.681198856143759
182,250000.0,0.019200000000000002,0.10000000000000003,24.477783,19.40008009999997,26.17361926832993
183,490000.0,0.020899999999999995,0.10000000000000003,107.91724,104.023977,3.7426557226561314
184,90000.0,0.0215,0.10000000000000003,7.429764,3.5702300000000378,108.10322567300241
185,300000.0,0.024100000000000003,0.4,22.058105,15.780349599999994,39.78210893851178
186,150000.0,0.0389,0.9,58.687668,37.286070300000006,57.39837256778352
187,480000.0,0.0424,0.4,158.27396,158.23918799999998,0.021971990167278025
188,360000.0,0.014400000000000003,0.10000000000000003,37.545593,24.919519500000007,50.667404569011616
189,390000.0,0.0492,0.10000000000000003,420.94403,447.164938,5.863811092962136
190,210000.0,0.0411,0.10000000000000003,76.58498,84.5514062,9.421995874163166
191,110000.0,0.0946,0.4,160.38037,126.666977,26.615772233792235
192,470000.0,0.019700000000000002,0.9,95.4698,78.73161719999999,21.25980165493835
193,380000.0,0.0242,0.4,30.377502,24.970410200000003,21.65399846497614
194,60000.0,0.1056,0.4,84.7298,82.44196880000001,2.7750775443407867
195,90000.0,0.015199999999999998,0.10000000000000003,-3.8162842,1.5384300000000053,348.0635569826048
196,60000.0,0.133,0.9,197.66476,198.788938,0.56551114313168
197,170000.0,0.1866,0.4,1145.6051,1101.154,4.036774378430493
198,250000.0,0.0535,0.9,208.18158,213.571156,2.523550703708441
199,370000.0,0.0349,0.9,163.15874,164.482891,0.8050404569936745
200,320000.0,0.0245,0.9,84.78346,55.346589800000004,53.186425452384526
201,330000.0,0.0114,0.9,5.953644,10.912780300000009,45.44338257384216
202,430000.0,0.0745,0.4,524.7035,531.1031879999999,1.2049818064851143
203,480000.0,0.0317,0.9,276.24905,218.307703,26.541139024800295
204,190000.0,0.030600000000000002,0.4,25.309097,14.06629000000001,79.92731054200537
205,300000.0,0.1324,0.4,1151.6163,1124.9435000000003,2.37103756835896
206,370000.0,0.0603,0.4,243.72636,233.583156,4.342439887121905
207,200000.0,0.054,0.4,58.177216,64.5666914,9.895931919825959
208,340000.0,0.010799999999999997,0.4,-7.0458374,2.8027899999999875,351.38656133152256
209,80000.0,0.0216,0.10000000000000003,5.630829,2.9176399999999774,92.9925850146666
210,430000.0,0.024799999999999996,0.9,116.43564,106.75021899999999,9.072973824751019
211,90000.0,0.0433,0.9,39.813034,22.1508594,79.73584382742813
212,90000.0,0.0934,0.10000000000000003,219.39642,155.61539100000002,40.98632656447441
213,340000.0,0.0427,0.4,72.77977,85.35052340000001,14.728384785205753
214,330000.0,0.0535,0.4,149.45193,142.072391,5.1942138528893445
215,130000.0,0.0387,0.9,45.972275,28.37616019999996,62.01020312915172
216,270000.0,0.010799999999999997,0.10000000000000003,-1.1108856,6.2553600000000245,117.75893985505523
217,340000.0,0.0453,0.10000000000000003,282.24268,271.83943800000003,3.826978843757751
218,220000.0,0.1664,0.4,1197.815,1187.122,0.9007449450224938
219,80000.0,0.019700000000000002,0.9,-16.658401,2.4144799999999975,789.9374395007551
220,260000.0,0.024799999999999996,0.9,71.0484,37.37282809999999,90.10710318416139
221,100000.0,0.2103,0.4,693.7294,726.3406880000001,4.489810143034781
222,50000.0,0.2084,0.10000000000000003,454.5338,470.792688,3.453510417187596
223,140000.0,0.0119,0.10000000000000003,8.47142,1.762929999999983,380.53072374320135
224,160000.0,0.0599,0.4,71.98468,63.2523281,13.805582083833608
225,180000.0,0.0601,0.4,73.00099,74.02454689999999,1.3827238687372874
226,160000.0,0.053,0.10000000000000003,98.97896,94.61530000000002,4.61200052199041
227,490000.0,0.0833,0.4,931.8533,873.819375,6.6414064673691815
228,290000.0,0.0426,0.4,54.7697,65.5883594,16.49478718828926
229,470000.0,0.0663,0.4,476.30017,469.912469,1.3593386683334663
230,500000.0,0.0109,0.4,-11.944229,6.573540000000037,281.7016269160376
231,380000.0,0.016300000000000002,0.9,49.946136,31.604609400000015,58.03434189763899
232,310000.0,0.0939,0.4,539.7115,525.852312,2.6355641118501474
233,150000.0,0.1305,0.10000000000000003,659.93365,741.1053750000001,10.952790649351833
234,270000.0,0.013699999999999997,0.4,-12.281326,3.182710000000043,485.87638502864377
235,470000.0,0.0221,0.9,110.432495,100.427281,9.962645625333128
236,370000.0,0.0389,0.9,192.27037,204.349641,5.911079881271509
237,50000.0,0.1487,0.9,204.44246,201.983297,1.2175076568065524
238,90000.0,0.0337,0.10000000000000003,29.547623,12.151790000000005,143.15448736905466
239,250000.0,0.0304,0.4,19.438568,20.946039100000007,7.196926242564074
240,190000.0,0.235,0.4,2187.2566,2140.34675,2.191693556049964
241,410000.0,0.0451,0.9,369.1553,353.71125,4.366288591351878
242,490000.0,0.010299999999999997,0.9,42.336456,20.761509800000027,103.9180035877163
243,230000.0,0.010000000000000002,0.9,-0.06436157,3.404619999999994,101.89041867420227
244,240000.0,0.0382,0.9,110.38574,85.4342891,29.205431859208854
245,230000.0,0.0754,0.4,213.15994,190.258016,12.037299194244266
246,500000.0,0.0264,0.10000000000000003,200.36865,175.556562,14.133388157686744
247,270000.0,0.069,0.9,491.64148,437.514469,12.371478962947734
248,190000.0,0.0341,0.4,29.998108,18.368570299999988,63.312154512952326
249,380000.0,0.0355,0.9,169.60672,180.535297,6.05342955693417
250,460000.0,0.027000000000000003,0.4,40.954025,48.3699805,15.331730868581413
251,290000.0,0.013400000000000002,0.10000000000000003,13.73793,11.985219699999988,14.623933826190743
252,430000.0,0.0534,0.4,234.23927,230.081062,1.8072808927181758
253,170000.0,0.0855,0.9,274.5454,320.138969,14.241802235500415
254,160000.0,0.0277,0.9,39.13359,18.651289100000014,109.8170828215952
255,230000.0,0.0304,0.4,19.208328,18.136050799999992,5.912408709564931
256,290000.0,0.028,0.9,98.48169,60.21148830000001,63.55963327537442
257,260000.0,0.1177,0.4,688.83545,680.263625,1.2600738748525546
258,320000.0,0.018300000000000004,0.10000000000000003,30.143692,31.006100000000004,2.781413926286895
259,110000.0,0.0853,0.9,170.85864,160.442688,6.4920095193898755
260,330000.0,0.0102,0.9,-1.5118561,8.359369999999984,118.08576578260761
261,160000.0,0.119,0.4,339.73975,343.457812,1.082539332734697
262,500000.0,0.038,0.9,444.8045,381.039406,16.73451548329657
263,250000.0,0.1057,0.4,521.3158,492.769531,5.7930255631892
264,350000.0,0.0426,0.4,74.017624,87.8598672,15.754910335936417
265,340000.0,0.017099999999999997,0.4,0.4416809,8.475009999999997,94.7884320112528
266,480000.0,0.0377,0.4,104.04788,118.616172,12.281874953713631
267,330000.0,0.0398,0.9,182.87755,172.786328,5.840288600712343
268,440000.0,0.0445,0.9,414.6896,406.440875,2.0295032365754597
269,260000.0,0.0213,0.10000000000000003,31.81604,26.319369100000017,20.88450873642894
270,140000.0,0.0467,0.10000000000000003,64.10814,56.54621879999999,13.37299009299265
271,450000.0,0.0509,0.9,539.40204,557.75625,3.2907226814188584
272,80000.0,0.0308,0.9,8.051514,8.111380000000025,0.7380535509990305
273,390000.0,0.0477,0.4,144.7689,144.02884400000002,0.5138287714427651
274,400000.0,0.0538,0.4,208.92447,202.371656,3.238009276427833
275,60000.0,0.0225,0.9,-20.164413,2.5200199999999597,900.168786444106
276,160000.0,0.0215,0.10000000000000003,22.097122,9.411200000000008,134.79601105473046
277,350000.0,0.0475,0.4,111.75252,116.03304699999998,3.689060496536534
278,140000.0,0.1455,0.10000000000000003,729.84796,856.4375,14.780942984656644
279,260000.0,0.0174,0.4,-1.9109955,5.481310000000008,134.86384611340054
280,300000.0,0.0325,0.10000000000000003,82.36348,99.5159922,17.235935859706164
281,370000.0,0.023100000000000002,0.10000000000000003,77.31807,72.3577812,6.855224380495248
282,390000.0,0.0273,0.4,43.017166,34.975609399999996,22.991898856508037
283,320000.0,0.0428,0.4,72.48714,77.25432029999999,6.170766166432348
284,350000.0,0.0623,0.9,543.62427,550.600375,1.2670001217988611
285,220000.0,0.016300000000000002,0.4,-5.5303802,3.4545400000000086,260.09020735100546
286,290000.0,0.0464,0.10000000000000003,209.79094,207.328891,1.1875085614839318
287,480000.0,0.0935,0.4,1134.6337,1103.3475,2.835567850762105
288,100000.0,0.1319,0.10000000000000003,448.40186,417.916375,7.294636509217899
289,430000.0,0.1174,0.4,1534.3629,1550.9328799999998,1.0683869801597954
290,390000.0,0.0425,0.4,102.62224,107.98390600000002,4.965247173796742
291,70000.0,0.0537,0.10000000000000003,30.056747,29.0821191,3.3512975212436897
292,180000.0,0.0155,0.9,7.5280457,5.833969999999965,29.038127626589095
293,250000.0,0.0479,0.9,174.81076,161.339562,8.349594067973777
294,440000.0,0.0121,0.4,8.753647,6.364890000000031,37.53021419986669
295,160000.0,0.1315,0.10000000000000003,721.08685,846.05025,14.770209804046068
296,280000.0,0.076,0.9,642.66626,607.901625,5.718792866465036
297,160000.0,0.015199999999999998,0.10000000000000003,17.4673,4.3339599999999905,303.0332632289892
298,420000.0,0.0594,0.4,294.41397,290.196312,1.4533813052957225
299,120000.0,0.0537,0.9,75.95868,61.8785781,22.754403109367423
300,240000.0,0.0271,0.9,62.629257,40.1412383,56.02223512409293
301,250000.0,0.0172,0.9,33.763123,15.247429699999998,121.43484654724301
302,350000.0,0.030299999999999997,0.4,36.791443,36.916050799999994,0.3375440389908761
303,460000.0,0.0529,0.4,259.7433,258.661125,0.41837022583601347
304,340000.0,0.027499999999999997,0.9,108.90163,82.23074219999998,32.43420121643276
305,470000.0,0.0157,0.9,70.53212,47.7055,47.84903156025314
306,270000.0,0.022200000000000004,0.9,65.09523,30.34991020000001,114.48244714259167
307,130000.0,0.0662,0.10000000000000003,147.85745,118.676367,24.588792301485032
308,160000.0,0.0486,0.9,88.22037,74.84249220000001,17.87470571649485
309,500000.0,0.013400000000000002,0.10000000000000003,43.122284,40.971750000000014,5.24882128673259
310,230000.0,0.0671,0.4,146.6005,141.155516,3.8574322414475244
311,260000.0,0.0753,0.4,241.84128,227.703953,6.208642796891568
312,450000.0,0.0172,0.4,18.832153,15.27261039999999,23.306709377674633
313,180000.0,0.1195,0.9,629.25885,824.330812,23.6642812645882
314,460000.0,0.0157,0.10000000000000003,38.27249,54.065359400000006,29.21069631310336
315,370000.0,0.0438,0.9,273.5913,274.11425,0.19077498023179268
316,490000.0,0.015400000000000004,0.4,2.4810486,14.051500000000004,82.34317628734033
317,410000.0,0.0121,0.4,6.691025,5.332729999999998,25.47090852665408
318,150000.0,0.022,0.9,21.988297,9.27073999999999,137.17951866613762
319,310000.0,0.0479,0.4,81.97682,98.04590620000002,16.38934752442112
320,50000.0,0.1318,0.10000000000000003,217.16135,166.798781,30.193605213186114
321,380000.0,0.0319,0.9,147.16278,139.605594,5.413240648307226
322,440000.0,0.0143,0.9,53.713425,34.858789099999996,54.08861314295394
323,200000.0,0.2628,0.4,2953.8037,2970.95775,0.5773908788336028
324,190000.0,0.0312,0.9,52.02304,34.15712110000001,52.30510972859582
325,490000.0,0.016599999999999997,0.10000000000000003,60.755676,61.219570300000015,0.7577544700093476
326,390000.0,0.0667,0.4,348.7263,338.748438,2.9455043101325984
327,70000.0,0.1189,0.9,198.432,186.211312,6.562810123982966
328,370000.0,0.0138,0.4,-3.2770233,5.830599999999976,156.20387808166743
329,460000.0,0.0276,0.10000000000000003,163.74231,177.43165599999998,7.715278512469881
330,260000.0,0.021399999999999995,0.4,7.9831085,9.088690000000014,12.164365596056195
331,80000.0,0.0834,0.10000000000000003,158.9002,99.3664766,59.913295667294754
332,220000.0,0.0301,0.4,20.891449,16.46558010000001,26.87951986950864
333,120000.0,0.017099999999999997,0.9,-3.3378296,3.0859100000000126,208.16354300169922
334,70000.0,0.2895,0.10000000000000003,1583.3429,1499.79638,5.570523880569208
335,240000.0,0.0242,0.4,9.139755,10.659940399999982,14.260728427492403
336,310000.0,0.1661,0.4,2048.0789,2008.82675,1.9539817170333407
337,200000.0,0.015300000000000001,0.9,-0.62568665,7.020029999999991,108.91287708895565
338,370000.0,0.024299999999999995,0.4,26.949905,23.677999999999997,13.818335144470883
339,90000.0,0.2315,0.10000000000000003,958.3487,1304.5555,26.538296465910705
340,370000.0,0.0313,0.9,140.71477,128.195367,9.765875904122714
341,380000.0,0.015199999999999998,0.4,4.4687653,8.015760000000029,44.250261250473486
342,330000.0,0.019999999999999997,0.9,59.456528,36.7175,61.92967307131732
343,380000.0,0.010299999999999997,0.9,12.618546,11.800100000000015,6.935920307679993
344,170000.0,0.023899999999999998,0.10000000000000003,27.926514,14.222190399999988,96.3587386080489
345,210000.0,0.0175,0.9,11.670853,10.643249999999995,9.654970625822171
346,50000.0,0.133,0.4,96.6478,113.388453,14.763986919497547
347,270000.0,0.0462,0.10000000000000003,182.06639,179.315875,1.5338943031178538
348,160000.0,0.0752,0.4,152.73311,114.83978099999999,32.996690859683746
349,330000.0,0.0297,0.10000000000000003,83.60509,94.48167190000001,11.51184605543223
350,380000.0,0.020200000000000003,0.9,74.22006,51.00458979999999,45.516437926257744
351,300000.0,0.0544,0.9,320.0286,311.90490600000004,2.6045402987996233
352,180000.0,0.012000000000000004,0.10000000000000003,21.72786,3.3513299999999617,548.3354219689066
353,190000.0,0.0662,0.10000000000000003,245.4709,221.167969,10.98845036157013
354,170000.0,0.0687,0.9,187.73676,190.105969,1.2462594632713704
355,490000.0,0.028999999999999998,0.10000000000000003,228.47478,206.142047,10.833660840517265
356,180000.0,0.0539,0.9,126.3948,122.340438,3.313998498851694
357,50000.0,0.0426,0.10000000000000003,12.820526,10.25021000000001,25.075741112102705
358,480000.0,0.019999999999999997,0.9,100.04764,83.08261719999999,20.419458740225075
359,450000.0,0.0322,0.9,229.05518,196.917766,16.320218553185292
360,330000.0,0.0498,0.9,299.17853,288.416688,3.731351298240838
