,fs,Bm,D,pred_test_y,y_test,iGSE,prediction error,iGSE error
35,330000.0,0.0478,0.5,76.73569973744999,76.48184380000002,88.4476021210935,0.3319166024733961,15.64522732007341
36,410000.0,0.0477,0.5,120.58141430976062,121.59121099999999,124.95241813138878,0.8304849354937088,2.7643504030803636
37,70000.0,0.1056,0.10000000000000003,95.35652095972809,95.26777339999997,88.66779927363464,0.09315590840513921,6.927813982440916
38,300000.0,0.0434,0.9000000000000001,157.17662575895437,160.79076599999996,100.99779305116834,2.2477287290525068,37.18682013669344
39,280000.0,0.0799,0.10000000000000003,557.989704499965,585.3714999999999,415.01121510373775,4.677678277817567,29.10293461438798
40,440000.0,0.185,0.5,3386.425288948283,3443.6897499999995,4138.816849119308,1.6628809564426168,20.18553207702026
41,500000.0,0.0121,0.9000000000000001,32.38152014351569,32.34836910000003,9.484945685257458,0.10248134430881944,70.67875151314058
42,370000.0,0.0288,0.10000000000000003,109.40656594601582,108.78896100000001,50.882247367946604,0.5677092053630355,53.22848301865241
43,310000.0,0.083,0.10000000000000003,739.4130084121216,742.710312,538.0059238362521,0.44395554156227274,27.561807727229716
44,410000.0,0.011499999999999996,0.9000000000000001,17.704204447832733,17.29833009999999,6.061604337294682,2.3463209771487894,64.95844221810356
45,360000.0,0.0378,0.5,53.08732958163681,53.855199999999975,56.63590465261183,1.4258055273458587,5.163298349299333
46,270000.0,0.0547,0.9000000000000001,200.4488698709157,209.81257799999997,151.85722215800197,4.462891699983913,27.62244113029201
47,60000.0,0.030700000000000005,0.10000000000000003,3.843635624433762,4.141479999999996,3.156737731371095,7.191737629210678,23.777544950812317
48,420000.0,0.0221,0.10000000000000003,85.61161568428119,85.39150779999997,32.227314153796044,0.25776320146114046,62.259345239251005
49,300000.0,0.030200000000000005,0.5,20.97603892066886,20.6300195,24.077212014165582,1.677261723717032,16.709594065897914
50,400000.0,0.0393,0.9000000000000001,222.53896240865686,221.750547,125.4685894251773,0.3555415845972392,43.41903949162421
51,110000.0,0.1059,0.5,104.62747603514404,102.57952300000004,109.33372482843475,1.9964540438972445,6.584356829612781
52,370000.0,0.0602,0.5,172.38347448331086,172.10884399999998,189.3292597986249,0.1595679088466172,10.005538006300778
53,140000.0,0.0477,0.5,20.141276087380216,20.388830100000025,22.012811972196687,1.2141648706946067,7.965056671871822
54,270000.0,0.0848,0.5,216.2055621880765,219.770906,267.8131151876609,1.6223001837756894,21.860131562483033
55,500000.0,0.0271,0.5,52.136918143460655,50.639968799999984,41.9355293118511,2.956062926051153,17.188872138777636
56,270000.0,0.010599999999999998,0.10000000000000003,5.673556087880028,6.004920000000019,2.5177617142305735,5.518206938976533,58.07168598032005
57,90000.0,0.0837,0.5,44.82625873871882,46.05346880000002,43.922376135145555,2.664750545959304,4.627431375710971
58,260000.0,0.2935,0.5,3732.161117986067,3959.14475,5602.819338224323,5.733148100077244,41.515900327320004
59,260000.0,0.016,0.9000000000000001,12.919162525107566,12.486849600000033,6.62586800234925,3.4621456889136564,46.937232251526176
