Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
80000.0,0.0941,55532.1,0.3,0.0,0.7,0.0,1.22
80000.0,0.1052,72766.3125,0.3,0.0,0.7,0.0,0.02
80000.0,0.1178,95669.9609,0.3,0.0,0.7,0.0,-0.97
80000.0,0.1318,122457.992,0.3,0.0,0.7,0.0,0.95
80000.0,0.1482,162924.219,0.3,0.0,0.7,0.0,-0.51
80000.0,0.1662,211632.906,0.3,0.0,0.7,0.0,0.51
80000.0,0.1865,277614.438,0.3,0.0,0.7,0.0,0.37
80000.0,0.2087,364931.125,0.3,0.0,0.7,0.0,-0.79
80000.0,0.2342,471143.594,0.3,0.0,0.7,0.0,0.38
80000.0,0.261,606899.438,0.3,0.0,0.7,0.0,-0.15
80000.0,0.293,791813.438,0.3,0.0,0.7,0.0,0.87
90000.0,0.048,12796.7,0.3,0.0,0.7,0.0,0.55
90000.0,0.0574,19572.0,0.3,0.0,0.7,0.0,2.64
90000.0,0.0666,28435.4102,0.3,0.0,0.7,0.0,0.99
90000.0,0.0749,38188.7305,0.3,0.0,0.7,0.0,-0.77
90000.0,0.0843,50527.3,0.3,0.0,0.7,0.0,-0.13
90000.0,0.0939,64880.3906,0.3,0.0,0.7,0.0,0.52
90000.0,0.1045,84561.7188,0.3,0.0,0.7,0.0,-1.2
90000.0,0.117,107796.141,0.3,0.0,0.7,0.0,1.22
90000.0,0.1316,143257.891,0.3,0.0,0.7,0.0,-0.2
90000.0,0.1477,186810.969,0.3,0.0,0.7,0.0,0.58
90000.0,0.167,249302.328,0.3,0.0,0.7,0.0,0.8
90000.0,0.1854,321552.344,0.3,0.0,0.7,0.0,0.11
90000.0,0.2087,425652.5,0.3,0.0,0.7,0.0,-0.34
90000.0,0.2327,542285.375,0.3,0.0,0.7,0.0,0.48
90000.0,0.262,710663.0,0.3,0.0,0.7,0.0,1.29
90000.0,0.2915,928668.0,0.3,0.0,0.7,0.0,-0.55
100000.0,0.0433,11334.6699,0.3,0.0,0.7,0.0,-0.72
100000.0,0.0529,19232.5195,0.3,0.0,0.7,0.0,-3.63
100000.0,0.0601,25251.5293,0.3,0.0,0.7,0.0,0.73
100000.0,0.0676,34232.5,0.3,0.0,0.7,0.0,-1.68
100000.0,0.0746,42605.7695,0.3,0.0,0.7,0.0,0.99
100000.0,0.0847,58652.3516,0.3,0.0,0.7,0.0,-0.53
100000.0,0.0943,76163.8281,0.3,0.0,0.7,0.0,-0.94
100000.0,0.1058,98905.5391,0.3,0.0,0.7,0.0,0.24
100000.0,0.1188,129625.469,0.3,0.0,0.7,0.0,0.24
100000.0,0.133,168650.766,0.3,0.0,0.7,0.0,0.37
100000.0,0.1492,222008.062,0.3,0.0,0.7,0.0,0.1
100000.0,0.1662,287398.812,0.3,0.0,0.7,0.0,-0.15
100000.0,0.1867,379909.438,0.3,0.0,0.7,0.0,-0.33
100000.0,0.2088,493356.5,0.3,0.0,0.7,0.0,-0.43
100000.0,0.2343,632957.25,0.3,0.0,0.7,0.0,1.56
100000.0,0.2608,829238.062,0.3,0.0,0.7,0.0,-0.96
100000.0,0.2938,1091785.88,0.3,0.0,0.7,0.0,0.0
110000.0,0.0392,10199.4199,0.3,0.0,0.7,0.0,-0.21
110000.0,0.0466,14890.7695,0.3,0.0,0.7,0.0,4.29
110000.0,0.0535,22087.5,0.3,0.0,0.7,0.0,-2.68
110000.0,0.0597,27613.5898,0.3,0.0,0.7,0.0,2.6
110000.0,0.0665,37000.1484,0.3,0.0,0.7,0.0,-0.82
110000.0,0.0751,49016.0391,0.3,0.0,0.7,0.0,1.14
110000.0,0.0845,65671.2,0.3,0.0,0.7,0.0,0.21
110000.0,0.0934,83403.1484,0.3,0.0,0.7,0.0,0.52
110000.0,0.1053,111174.359,0.3,0.0,0.7,0.0,0.22
110000.0,0.1184,147358.812,0.3,0.0,0.7,0.0,-0.4
110000.0,0.1329,191843.562,0.3,0.0,0.7,0.0,0.56
110000.0,0.1482,249763.812,0.3,0.0,0.7,0.0,0.04
110000.0,0.1662,329575.375,0.3,0.0,0.7,0.0,-0.44
110000.0,0.186,428645.438,0.3,0.0,0.7,0.0,0.25
110000.0,0.2096,567661.375,0.3,0.0,0.7,0.0,0.19
110000.0,0.2327,726063.438,0.3,0.0,0.7,0.0,-0.62
110000.0,0.2615,944580.625,0.3,0.0,0.7,0.0,0.47
110000.0,0.2925,1230994.12,0.3,0.0,0.7,0.0,0.63
120000.0,0.0359,9175.71,0.3,0.0,0.7,0.0,-0.51
120000.0,0.0416,13649.1904,0.3,0.0,0.7,0.0,-5.04
120000.0,0.0475,17789.8398,0.3,0.0,0.7,0.0,0.97
120000.0,0.0536,24099.4395,0.3,0.0,0.7,0.0,0.15
120000.0,0.0595,31146.3105,0.3,0.0,0.7,0.0,0.1
120000.0,0.0667,41819.5391,0.3,0.0,0.7,0.0,-0.71
120000.0,0.0751,55163.2383,0.3,0.0,0.7,0.0,0.49
120000.0,0.0836,72585.0,0.3,0.0,0.7,0.0,-0.97
120000.0,0.0937,95291.5234,0.3,0.0,0.7,0.0,-0.62
120000.0,0.105,124335.523,0.3,0.0,0.7,0.0,0.2
120000.0,0.1179,164926.906,0.3,0.0,0.7,0.0,-0.7
120000.0,0.1322,215457.672,0.3,0.0,0.7,0.0,-0.18
120000.0,0.1485,283395.938,0.3,0.0,0.7,0.0,0.06
120000.0,0.166,370275.0,0.3,0.0,0.7,0.0,-0.27
120000.0,0.186,482644.688,0.3,0.0,0.7,0.0,0.72
120000.0,0.2067,631470.625,0.3,0.0,0.7,0.0,-1.55
120000.0,0.2326,816559.688,0.3,0.0,0.7,0.0,0.33
120000.0,0.2606,1060731.25,0.3,0.0,0.7,0.0,0.34
120000.0,0.2916,1393617.75,0.3,0.0,0.7,0.0,-0.9
130000.0,0.0332,8213.44,0.3,0.0,0.7,0.0,1.0
130000.0,0.0377,11465.46,0.3,0.0,0.7,0.0,-0.43
130000.0,0.0418,14276.5801,0.3,0.0,0.7,0.0,4.21
130000.0,0.0474,19880.8809,0.3,0.0,0.7,0.0,-1.01
130000.0,0.0528,25335.7207,0.3,0.0,0.7,0.0,1.64
130000.0,0.0594,34092.5117,0.3,0.0,0.7,0.0,1.13
130000.0,0.0672,47330.5,0.3,0.0,0.7,0.0,-0.58
130000.0,0.0748,61811.4688,0.3,0.0,0.7,0.0,-1.2
130000.0,0.0835,79278.4531,0.3,0.0,0.7,0.0,1.03
130000.0,0.0943,106598.344,0.3,0.0,0.7,0.0,0.98
130000.0,0.1056,141233.688,0.3,0.0,0.7,0.0,-0.21
130000.0,0.1192,186966.281,0.3,0.0,0.7,0.0,0.69
130000.0,0.1323,240775.406,0.3,0.0,0.7,0.0,0.07
130000.0,0.1484,316333.094,0.3,0.0,0.7,0.0,0.23
130000.0,0.1664,414866.438,0.3,0.0,0.7,0.0,0.51
130000.0,0.1866,545340.0,0.3,0.0,0.7,0.0,0.65
130000.0,0.208,714353.562,0.3,0.0,0.7,0.0,-0.79
130000.0,0.234,923960.25,0.3,0.0,0.7,0.0,0.81
130000.0,0.2608,1193560.0,0.3,0.0,0.7,0.0,-0.04
130000.0,0.2926,1557504.0,0.3,0.0,0.7,0.0,0.64
140000.0,0.0308,7560.46,0.3,0.0,0.7,0.0,1.09
140000.0,0.0378,12843.8203,0.3,0.0,0.7,0.0,-1.84
140000.0,0.0421,16792.7,0.3,0.0,0.7,0.0,-2.86
140000.0,0.0477,21889.2305,0.3,0.0,0.7,0.0,1.05
140000.0,0.0532,28619.0,0.3,0.0,0.7,0.0,0.83
140000.0,0.0592,37578.7188,0.3,0.0,0.7,0.0,0.22
140000.0,0.067,51942.8516,0.3,0.0,0.7,0.0,-1.13
140000.0,0.0751,67624.3516,0.3,0.0,0.7,0.0,1.12
140000.0,0.0839,88834.8906,0.3,0.0,0.7,0.0,0.95
140000.0,0.0941,118585.156,0.3,0.0,0.7,0.0,-0.01
140000.0,0.1061,157540.453,0.3,0.0,0.7,0.0,0.68
140000.0,0.1186,205651.969,0.3,0.0,0.7,0.0,0.39
140000.0,0.1331,271524.312,0.3,0.0,0.7,0.0,0.02
140000.0,0.1486,354789.844,0.3,0.0,0.7,0.0,-0.45
140000.0,0.1669,462493.562,0.3,0.0,0.7,0.0,1.39
140000.0,0.1857,606907.25,0.3,0.0,0.7,0.0,-0.62
140000.0,0.209,801126.0,0.3,0.0,0.7,0.0,-0.45
140000.0,0.2335,1029201.19,0.3,0.0,0.7,0.0,-0.18
140000.0,0.2613,1329546.5,0.3,0.0,0.7,0.0,0.26
140000.0,0.293,1741802.0,0.3,0.0,0.7,0.0,0.04
150000.0,0.0287,7049.33,0.3,0.0,0.7,0.0,-1.69
150000.0,0.0332,10357.5703,0.3,0.0,0.7,0.0,-4.81
150000.0,0.038,13830.4102,0.3,0.0,0.7,0.0,0.88
150000.0,0.0417,17510.4609,0.3,0.0,0.7,0.0,0.8
150000.0,0.0476,23870.3,0.3,0.0,0.7,0.0,1.52
150000.0,0.0534,32283.6504,0.3,0.0,0.7,0.0,-1.49
150000.0,0.0597,42245.2305,0.3,0.0,0.7,0.0,0.08
150000.0,0.0664,55096.6,0.3,0.0,0.7,0.0,0.26
150000.0,0.075,74732.2422,0.3,0.0,0.7,0.0,0.05
150000.0,0.0834,99014.1172,0.3,0.0,0.7,0.0,-1.84
150000.0,0.0942,133143.547,0.3,0.0,0.7,0.0,-1.67
150000.0,0.1055,173892.984,0.3,0.0,0.7,0.0,-0.98
150000.0,0.1177,224644.25,0.3,0.0,0.7,0.0,-0.41
150000.0,0.1318,292027.469,0.3,0.0,0.7,0.0,0.19
150000.0,0.148,386529.562,0.3,0.0,0.7,0.0,0.18
150000.0,0.1648,510642.156,0.3,0.0,0.7,0.0,-1.97
150000.0,0.1853,667471.188,0.3,0.0,0.7,0.0,-0.55
150000.0,0.2079,870381.938,0.3,0.0,0.7,0.0,-0.11
150000.0,0.2319,1115241.62,0.3,0.0,0.7,0.0,0.21
150000.0,0.2604,1459712.62,0.3,0.0,0.7,0.0,-0.06
150000.0,0.2919,1912628.5,0.3,0.0,0.7,0.0,-0.39
160000.0,0.027,6428.16,0.3,0.0,0.7,0.0,1.59
160000.0,0.0339,10959.4502,0.3,0.0,0.7,0.0,4.7
160000.0,0.0374,14225.4404,0.3,0.0,0.7,0.0,3.13
160000.0,0.0421,19909.8691,0.3,0.0,0.7,0.0,-1.62
160000.0,0.0475,26031.9297,0.3,0.0,0.7,0.0,0.87
160000.0,0.0535,34929.6602,0.3,0.0,0.7,0.0,0.89
160000.0,0.0597,45749.7383,0.3,0.0,0.7,0.0,1.23
160000.0,0.0669,61528.2695,0.3,0.0,0.7,0.0,-0.2
160000.0,0.0748,80408.5938,0.3,0.0,0.7,0.0,1.75
160000.0,0.0838,108288.391,0.3,0.0,0.7,0.0,0.09
160000.0,0.0942,142438.125,0.3,0.0,0.7,0.0,1.53
160000.0,0.105,186026.125,0.3,0.0,0.7,0.0,0.7
160000.0,0.1182,248657.594,0.3,0.0,0.7,0.0,-0.1
160000.0,0.1322,321125.312,0.3,0.0,0.7,0.0,1.03
160000.0,0.1487,425816.406,0.3,0.0,0.7,0.0,1.25
160000.0,0.1651,553478.125,0.3,0.0,0.7,0.0,0.4
160000.0,0.1858,728452.562,0.3,0.0,0.7,0.0,1.01
160000.0,0.2073,946415.562,0.3,0.0,0.7,0.0,0.27
160000.0,0.2325,1230819.0,0.3,0.0,0.7,0.0,0.21
160000.0,0.2603,1591329.75,0.3,0.0,0.7,0.0,0.83
160000.0,0.2923,2095350.0,0.3,0.0,0.7,0.0,0.64
170000.0,0.0255,6095.07,0.3,0.0,0.7,0.0,0.61
170000.0,0.0303,9123.68,0.3,0.0,0.7,0.0,2.45
170000.0,0.0337,12072.6797,0.3,0.0,0.7,0.0,1.08
170000.0,0.038,16668.0703,0.3,0.0,0.7,0.0,-1.13
170000.0,0.0423,21128.8691,0.3,0.0,0.7,0.0,2.45
170000.0,0.0482,29946.5195,0.3,0.0,0.7,0.0,-1.06
170000.0,0.0532,37859.9805,0.3,0.0,0.7,0.0,0.08
170000.0,0.0597,50371.4102,0.3,0.0,0.7,0.0,0.39
170000.0,0.0673,67684.5312,0.3,0.0,0.7,0.0,1.18
170000.0,0.0748,89508.1328,0.3,0.0,0.7,0.0,-0.46
170000.0,0.0842,118699.812,0.3,0.0,0.7,0.0,1.22
170000.0,0.0943,157198.375,0.3,0.0,0.7,0.0,0.32
170000.0,0.1062,210233.328,0.3,0.0,0.7,0.0,-0.12
170000.0,0.1185,274374.844,0.3,0.0,0.7,0.0,-0.36
170000.0,0.1329,358184.875,0.3,0.0,0.7,0.0,0.39
170000.0,0.1476,461970.219,0.3,0.0,0.7,0.0,0.19
170000.0,0.166,617344.5,0.3,0.0,0.7,0.0,-0.34
170000.0,0.1862,809779.5,0.3,0.0,0.7,0.0,-0.26
170000.0,0.208,1045217.88,0.3,0.0,0.7,0.0,0.13
170000.0,0.2333,1356042.0,0.3,0.0,0.7,0.0,0.33
170000.0,0.262,1776328.12,0.3,0.0,0.7,0.0,0.2
170000.0,0.2925,2299314.75,0.3,0.0,0.7,0.0,0.51
180000.0,0.024,5787.54,0.3,0.0,0.7,0.0,-0.33
180000.0,0.0302,9996.41,0.3,0.0,0.7,0.0,0.62
180000.0,0.0339,13631.0596,0.3,0.0,0.7,0.0,-1.73
180000.0,0.0382,18122.7109,0.3,0.0,0.7,0.0,0.99
180000.0,0.0424,23949.9805,0.3,0.0,0.7,0.0,-1.61
180000.0,0.0477,31289.4609,0.3,0.0,0.7,0.0,0.99
180000.0,0.0532,41060.6719,0.3,0.0,0.7,0.0,0.91
180000.0,0.0594,54661.4102,0.3,0.0,0.7,0.0,-0.33
180000.0,0.0667,72509.7,0.3,0.0,0.7,0.0,0.84
180000.0,0.0756,100751.859,0.3,0.0,0.7,0.0,-0.69
180000.0,0.0845,132248.156,0.3,0.0,0.7,0.0,-0.4
180000.0,0.0945,174778.734,0.3,0.0,0.7,0.0,-1.2
180000.0,0.1056,224842.25,0.3,0.0,0.7,0.0,0.35
180000.0,0.1181,295672.344,0.3,0.0,0.7,0.0,-0.1
180000.0,0.1327,387043.906,0.3,0.0,0.7,0.0,1.14
180000.0,0.1477,509318.062,0.3,0.0,0.7,0.0,-0.66
180000.0,0.1663,672706.375,0.3,0.0,0.7,0.0,0.26
180000.0,0.1858,876749.812,0.3,0.0,0.7,0.0,0.11
180000.0,0.2082,1151199.25,0.3,0.0,0.7,0.0,-0.79
180000.0,0.2332,1474479.25,0.3,0.0,0.7,0.0,0.4
180000.0,0.2615,1929719.12,0.3,0.0,0.7,0.0,0.11
180000.0,0.2907,2500041.0,0.3,0.0,0.7,0.0,-0.93
190000.0,0.0227,5461.03,0.3,0.0,0.7,0.0,-0.31
190000.0,0.027,8035.67,0.3,0.0,0.7,0.0,3.53
190000.0,0.03,10664.3496,0.3,0.0,0.7,0.0,0.14
190000.0,0.0338,14738.4102,0.3,0.0,0.7,0.0,-0.97
190000.0,0.0376,18997.9902,0.3,0.0,0.7,0.0,0.57
190000.0,0.0421,25406.0508,0.3,0.0,0.7,0.0,-0.54
190000.0,0.0473,33258.7109,0.3,0.0,0.7,0.0,1.28
190000.0,0.0531,45391.1406,0.3,0.0,0.7,0.0,-1.75
190000.0,0.0595,59499.4219,0.3,0.0,0.7,0.0,-0.04
190000.0,0.0665,79034.8125,0.3,0.0,0.7,0.0,-0.4
190000.0,0.075,107867.578,0.3,0.0,0.7,0.0,-1.07
190000.0,0.0839,141269.0,0.3,0.0,0.7,0.0,-0.49
190000.0,0.094,184873.547,0.3,0.0,0.7,0.0,0.11
190000.0,0.1051,242468.188,0.3,0.0,0.7,0.0,-0.22
190000.0,0.118,318733.938,0.3,0.0,0.7,0.0,0.37
190000.0,0.1308,415060.906,0.3,0.0,0.7,0.0,-1.31
190000.0,0.1478,554423.5,0.3,0.0,0.7,0.0,-0.71
190000.0,0.1653,721732.75,0.3,0.0,0.7,0.0,-0.04
190000.0,0.185,948064.562,0.3,0.0,0.7,0.0,-0.56
190000.0,0.2069,1228496.62,0.3,0.0,0.7,0.0,-0.48
190000.0,0.2322,1586953.12,0.3,0.0,0.7,0.0,0.21
190000.0,0.2602,2074869.12,0.3,0.0,0.7,0.0,-0.09
190000.0,0.2909,2686902.25,0.3,0.0,0.7,0.0,0.64
200000.0,0.0217,5244.62,0.3,0.0,0.7,0.0,2.64
200000.0,0.0273,9093.87,0.3,0.0,0.7,0.0,2.67
200000.0,0.0302,11697.6396,0.3,0.0,0.7,0.0,1.12
200000.0,0.0338,16027.8604,0.3,0.0,0.7,0.0,-1.31
200000.0,0.0383,21715.8594,0.3,0.0,0.7,0.0,-0.52
200000.0,0.0424,27998.0293,0.3,0.0,0.7,0.0,-0.63
200000.0,0.048,37377.1797,0.3,0.0,0.7,0.0,1.17
200000.0,0.0537,49208.5586,0.3,0.0,0.7,0.0,1.36
200000.0,0.0603,65626.2109,0.3,0.0,0.7,0.0,1.71
200000.0,0.0674,89345.8906,0.3,0.0,0.7,0.0,-1.03
200000.0,0.0753,115497.219,0.3,0.0,0.7,0.0,1.39
200000.0,0.0844,154917.453,0.3,0.0,0.7,0.0,-0.26
200000.0,0.0946,201787.625,0.3,0.0,0.7,0.0,0.87
200000.0,0.1059,265983.844,0.3,0.0,0.7,0.0,0.14
200000.0,0.1191,350206.844,0.3,0.0,0.7,0.0,1.33
200000.0,0.1326,459792.469,0.3,0.0,0.7,0.0,0.04
200000.0,0.1484,597855.438,0.3,0.0,0.7,0.0,1.1
200000.0,0.1659,784930.188,0.3,0.0,0.7,0.0,0.39
200000.0,0.1865,1041197.44,0.3,0.0,0.7,0.0,-0.08
200000.0,0.2085,1343179.25,0.3,0.0,0.7,0.0,0.31
200000.0,0.2341,1740706.25,0.3,0.0,0.7,0.0,0.65
200000.0,0.2614,2275205.5,0.3,0.0,0.7,0.0,-0.65
200000.0,0.2923,2958202.0,0.3,0.0,0.7,0.0,-0.26
210000.0,0.0206,5142.87,0.3,0.0,0.7,0.0,-0.17
210000.0,0.0238,7329.76,0.3,0.0,0.7,0.0,-1.31
210000.0,0.0266,9822.63,0.3,0.0,0.7,0.0,-3.4
210000.0,0.03,12433.4102,0.3,0.0,0.7,0.0,1.92
210000.0,0.0341,17224.3105,0.3,0.0,0.7,0.0,1.48
210000.0,0.0382,23124.7793,0.3,0.0,0.7,0.0,1.02
210000.0,0.0423,29805.9902,0.3,0.0,0.7,0.0,0.78
210000.0,0.0476,40192.4102,0.3,0.0,0.7,0.0,-0.6
210000.0,0.0535,53151.4609,0.3,0.0,0.7,0.0,0.07
210000.0,0.0598,70604.8906,0.3,0.0,0.7,0.0,-0.18
210000.0,0.0672,95522.2734,0.3,0.0,0.7,0.0,-0.88
210000.0,0.0753,126128.43,0.3,0.0,0.7,0.0,-0.23
210000.0,0.0843,165609.156,0.3,0.0,0.7,0.0,0.3
210000.0,0.0944,217498.406,0.3,0.0,0.7,0.0,0.22
210000.0,0.1057,285123.625,0.3,0.0,0.7,0.0,0.46
210000.0,0.1184,374120.219,0.3,0.0,0.7,0.0,0.93
210000.0,0.132,491203.406,0.3,0.0,0.7,0.0,0.11
210000.0,0.1479,642449.5,0.3,0.0,0.7,0.0,0.7
210000.0,0.1659,853615.312,0.3,0.0,0.7,0.0,-0.41
210000.0,0.1857,1109413.62,0.3,0.0,0.7,0.0,0.12
210000.0,0.2081,1450294.5,0.3,0.0,0.7,0.0,-0.33
210000.0,0.2331,1861714.5,0.3,0.0,0.7,0.0,0.32
210000.0,0.26,2387317.25,0.3,0.0,0.7,0.0,0.84
210000.0,0.2915,3163778.75,0.3,0.0,0.7,0.0,-0.26
220000.0,0.0197,5075.74,0.3,0.0,0.7,0.0,-0.27
220000.0,0.0241,8045.33,0.3,0.0,0.7,0.0,1.34
220000.0,0.0267,10616.5898,0.3,0.0,0.7,0.0,-1.54
220000.0,0.03,13674.0303,0.3,0.0,0.7,0.0,1.14
220000.0,0.0339,18220.0391,0.3,0.0,0.7,0.0,2.65
220000.0,0.0378,24307.8906,0.3,0.0,0.7,0.0,0.79
220000.0,0.0424,32897.4414,0.3,0.0,0.7,0.0,-1.28
220000.0,0.0475,42388.0508,0.3,0.0,0.7,0.0,1.37
220000.0,0.0534,56643.6289,0.3,0.0,0.7,0.0,1.27
220000.0,0.0598,76040.4,0.3,0.0,0.7,0.0,0.11
220000.0,0.067,101610.039,0.3,0.0,0.7,0.0,0.0
220000.0,0.0752,134492.5,0.3,0.0,0.7,0.0,0.53
220000.0,0.0845,180028.891,0.3,0.0,0.7,0.0,-0.1
220000.0,0.094,232536.734,0.3,0.0,0.7,0.0,0.03
220000.0,0.1059,308924.594,0.3,0.0,0.7,0.0,0.57
220000.0,0.1178,403416.625,0.3,0.0,0.7,0.0,-0.44
220000.0,0.1324,535307.5,0.3,0.0,0.7,0.0,-0.35
220000.0,0.1481,701707.938,0.3,0.0,0.7,0.0,-0.56
220000.0,0.1659,910648.938,0.3,0.0,0.7,0.0,0.64
220000.0,0.1858,1200437.5,0.3,0.0,0.7,0.0,-0.34
220000.0,0.2085,1566788.75,0.3,0.0,0.7,0.0,-0.31
220000.0,0.2318,1965302.38,0.3,0.0,0.7,0.0,0.99
220000.0,0.2608,2594201.25,0.3,0.0,0.7,0.0,0.33
220000.0,0.292,3398275.75,0.3,0.0,0.7,0.0,0.02
230000.0,0.0188,4921.37,0.3,0.0,0.7,0.0,1.42
230000.0,0.0213,6543.02,0.3,0.0,0.7,0.0,-0.23
230000.0,0.0243,9041.01,0.3,0.0,0.7,0.0,-0.6
230000.0,0.0268,11362.9297,0.3,0.0,0.7,0.0,0.47
230000.0,0.0304,15478.5195,0.3,0.0,0.7,0.0,-0.31
230000.0,0.0341,20510.4492,0.3,0.0,0.7,0.0,0.12
230000.0,0.0379,26825.6602,0.3,0.0,0.7,0.0,-0.33
230000.0,0.0423,35009.1211,0.3,0.0,0.7,0.0,0.08
230000.0,0.0479,46873.5,0.3,0.0,0.7,0.0,0.88
230000.0,0.0534,61223.2305,0.3,0.0,0.7,0.0,1.24
230000.0,0.0596,80773.7812,0.3,0.0,0.7,0.0,0.92
230000.0,0.0673,109382.289,0.3,0.0,0.7,0.0,0.95
230000.0,0.0752,144313.438,0.3,0.0,0.7,0.0,0.76
230000.0,0.0845,193974.906,0.3,0.0,0.7,0.0,-0.14
230000.0,0.0944,251221.312,0.3,0.0,0.7,0.0,0.69
230000.0,0.1056,329740.938,0.3,0.0,0.7,0.0,0.62
230000.0,0.1178,431806.562,0.3,0.0,0.7,0.0,0.4
230000.0,0.1324,575335.688,0.3,0.0,0.7,0.0,-0.21
230000.0,0.1478,747758.438,0.3,0.0,0.7,0.0,-0.03
230000.0,0.1659,983086.25,0.3,0.0,0.7,0.0,0.04
230000.0,0.1856,1274901.5,0.3,0.0,0.7,0.0,0.76
230000.0,0.2084,1676538.75,0.3,0.0,0.7,0.0,0.06
230000.0,0.2316,2107548.75,0.3,0.0,0.7,0.0,0.83
230000.0,0.26,2753570.0,0.3,0.0,0.7,0.0,0.56
230000.0,0.2919,3634018.5,0.3,0.0,0.7,0.0,0.26
240000.0,0.018,4789.02,0.3,0.0,0.7,0.0,1.44
240000.0,0.0214,6955.82,0.3,0.0,0.7,0.0,4.38
240000.0,0.0238,8962.2,0.3,0.0,0.7,0.0,3.16
240000.0,0.0268,12373.2,0.3,0.0,0.7,0.0,0.38
240000.0,0.0305,16982.6895,0.3,0.0,0.7,0.0,-0.18
240000.0,0.0339,21927.6895,0.3,0.0,0.7,0.0,0.11
240000.0,0.0381,29015.3906,0.3,0.0,0.7,0.0,0.63
240000.0,0.0425,37740.5,0.3,0.0,0.7,0.0,1.11
240000.0,0.0476,49663.0781,0.3,0.0,0.7,0.0,1.18
240000.0,0.0535,67789.4531,0.3,0.0,0.7,0.0,-1.24
240000.0,0.0597,87756.75,0.3,0.0,0.7,0.0,0.68
240000.0,0.0672,117586.258,0.3,0.0,0.7,0.0,0.58
240000.0,0.0748,153374.0,0.3,0.0,0.7,0.0,0.71
240000.0,0.0839,204057.188,0.3,0.0,0.7,0.0,0.07
240000.0,0.0941,267839.688,0.3,0.0,0.7,0.0,0.77
240000.0,0.1048,350059.312,0.3,0.0,0.7,0.0,0.16
240000.0,0.1175,465206.25,0.3,0.0,0.7,0.0,-0.65
240000.0,0.132,611451.75,0.3,0.0,0.7,0.0,0.13
240000.0,0.1476,796019.25,0.3,0.0,0.7,0.0,0.55
240000.0,0.1654,1051604.75,0.3,0.0,0.7,0.0,-0.34
